California,San Jose,Hotel Valencia Santana Row,https://s3-media4.fl.yelpcdn.com/bphoto/pdG2AnG1tBZB4WppBFov6Q/o.jpg,https://www.yelp.com/biz/hotel-valencia-santana-row-san-jose?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,562
California,San Jose,DoubleTree by Hilton Hotel San Jose,https://s3-media1.fl.yelpcdn.com/bphoto/CYbsiLoDopg_aeEzMXdfcw/o.jpg,https://www.yelp.com/biz/doubletree-by-hilton-hotel-san-jose-san-jose?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,2.5,516
California,San Jose,Pullman San Francisco Bay,https://s3-media2.fl.yelpcdn.com/bphoto/OhTwhmZm_2H8xD-mgtLOwQ/o.jpg,https://www.yelp.com/biz/pullman-san-francisco-bay-redwood-city?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,499
California,San Jose,Dolce Hayes Mansion,https://s3-media2.fl.yelpcdn.com/bphoto/oH_xfMciIp_rtDQK6uBWOw/o.jpg,https://www.yelp.com/biz/dolce-hayes-mansion-san-jose?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,445
Texas,Austin,The Driskill,https://s3-media2.fl.yelpcdn.com/bphoto/8QQucNoAdqBD4O5weHqMBw/o.jpg,https://www.yelp.com/biz/the-driskill-austin-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,459
Texas,Austin,Omni Austin Hotel Downtown,https://s3-media3.fl.yelpcdn.com/bphoto/LR0wnrJ6RtqIU6_RU88AKA/o.jpg,https://www.yelp.com/biz/omni-austin-hotel-downtown-austin-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,437
Texas,Austin,Hilton Austin,https://s3-media1.fl.yelpcdn.com/bphoto/wOPlGu2OAnPGhHrg4OJ_Kw/o.jpg,https://www.yelp.com/biz/hilton-austin-austin?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,427
Texas,Austin,JW Marriott Austin,https://s3-media2.fl.yelpcdn.com/bphoto/ACYmXYh05gpA_mtwtcD3zA/o.jpg,https://www.yelp.com/biz/jw-marriott-austin-austin?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,379
Texas,Austin,Hotel San José,https://s3-media4.fl.yelpcdn.com/bphoto/qbWiw7oam-0TQKPv06lSAQ/o.jpg,https://www.yelp.com/biz/hotel-san-jos%C3%A9-austin-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,375
Florida,Jacksonville,The Ritz-Carlton - Amelia Island,https://s3-media3.fl.yelpcdn.com/bphoto/OxFeIR-8ytDJtdrc_s1THA/o.jpg,https://www.yelp.com/biz/the-ritz-carlton-amelia-island-amelia-island?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,210
Florida,Jacksonville,Casa Marina Inn & Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/bq_52CafrF0I6gZ_-Wqb8Q/o.jpg,https://www.yelp.com/biz/casa-marina-inn-and-restaurant-jacksonville-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,201
Florida,Jacksonville,Hyatt Regency Jacksonville Riverfront,https://s3-media4.fl.yelpcdn.com/bphoto/Lxxf85d4BPRXfB0n_swcjw/o.jpg,https://www.yelp.com/biz/hyatt-regency-jacksonville-riverfront-jacksonville?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,199
Florida,Jacksonville,One Ocean Resort & Spa,https://s3-media2.fl.yelpcdn.com/bphoto/pg9RGDrQCGZm0rkBrMnyhw/o.jpg,https://www.yelp.com/biz/one-ocean-resort-and-spa-atlantic-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,185
Florida,Jacksonville,Omni Amelia Island Plantation Resort,https://s3-media2.fl.yelpcdn.com/bphoto/YZduc08MmCHGTOkVRt_8nw/o.jpg,https://www.yelp.com/biz/omni-amelia-island-plantation-resort-amelia-island?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,175
Texas,Fort Worth,Gaylord Texan Resort & Convention Center,https://s3-media3.fl.yelpcdn.com/bphoto/aYSZIQXbYgUC5UXWd-s6_Q/o.jpg,https://www.yelp.com/biz/gaylord-texan-resort-and-convention-center-grapevine-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,746
Texas,Fort Worth,NYLO Irving / Las Colinas,https://s3-media3.fl.yelpcdn.com/bphoto/IjHmmqzpPZqecP7baw6i1A/o.jpg,https://www.yelp.com/biz/nylo-irving-las-colinas-irving?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,241
Texas,Fort Worth,Omni Fort Worth Hotel,https://s3-media2.fl.yelpcdn.com/bphoto/vHeHeBDHFZ81Z0bMczj3Ew/o.jpg,https://www.yelp.com/biz/omni-fort-worth-hotel-fort-worth?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,222
Texas,Fort Worth,The Westin Dallas Fort Worth Airport,https://s3-media4.fl.yelpcdn.com/bphoto/MThLL-zpC0pTmeNM_l5M1A/o.jpg,https://www.yelp.com/biz/the-westin-dallas-fort-worth-airport-irving-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,171
Texas,Fort Worth,Hyatt Regency DFW,https://s3-media4.fl.yelpcdn.com/bphoto/VoNrfzpjI0uccMucw-lOCw/o.jpg,https://www.yelp.com/biz/hyatt-regency-dfw-dallas-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,165
